index,City mpg,Make,Model Year,Year,Horsepower,ID
4654,23,Kia,2012 Kia Forte,2012,173,
4655,24,Kia,2012 Kia Forte Koup,2012,156,
4656,25,Kia,2012 Kia Forte Koup,2012,156,
4657,22,Kia,2012 Kia Forte Koup,2012,173,
4658,23,Kia,2012 Kia Forte Koup,2012,173,
4659,26,Kia,2012 Kia Forte 5-Door,2012,156,
4660,23,Kia,2012 Kia Forte 5-Door,2012,173,
4661,28,Honda,2012 Honda Civic Sedan,2012,140,
4662,28,Honda,2012 Honda Civic Sedan,2012,140,
4663,28,Honda,2012 Honda Civic Sedan,2012,140,
4664,28,Honda,2012 Honda Civic Sedan,2012,140,
4665,24,Kia,2012 Kia Optima,2012,200,
4666,24,Kia,2012 Kia Optima,2012,200,
4667,24,Kia,2012 Kia Optima,2012,200,
4668,22,Kia,2012 Kia Optima,2012,274,
4669,22,Kia,2012 Kia Optima,2012,274,
4670,30,Kia,2012 Kia Rio 5-Door,2012,138,
4671,30,Kia,2012 Kia Rio 5-Door,2012,138,
4672,30,Kia,2012 Kia Rio 5-Door,2012,138,
4673,30,Kia,2012 Kia Rio 5-Door,2012,138,
4674,27,Kia,2012 Kia Soul,2012,138,
4675,27,Kia,2012 Kia Soul,2012,138,
4676,26,Kia,2012 Kia Soul,2012,164,
4677,26,Kia,2012 Kia Soul,2012,164,
4678,26,Kia,2012 Kia Soul,2012,164,
4679,22,Volkswagen,2012 Volkswagen Passat,2012,170,
4680,22,Volkswagen,2012 Volkswagen Passat,2012,170,
4681,22,Volkswagen,2012 Volkswagen Passat,2012,170,
4682,22,Volkswagen,2012 Volkswagen Passat,2012,170,
4683,22,Volkswagen,2012 Volkswagen Passat,2012,170,
4684,31,Volkswagen,2012 Volkswagen Passat,2012,140,
4685,16,Volkswagen,2012 Volkswagen Touareg,2012,280,
4686,16,Volkswagen,2012 Volkswagen Touareg,2012,280,
4687,16,Volkswagen,2012 Volkswagen Touareg,2012,280,
4688,19,Volkswagen,2012 Volkswagen Touareg,2012,225,
4689,19,Volkswagen,2012 Volkswagen Touareg,2012,225,
4690,19,Volkswagen,2012 Volkswagen Touareg,2012,225,
4691,20,Volkswagen,2012 Volkswagen Touareg Hybrid,2012,380,
4692,17,GMC,2012 GMC Acadia,2012,288,
4693,17,GMC,2012 GMC Acadia,2012,288,
4694,17,GMC,2012 GMC Acadia,2012,288,
4695,17,GMC,2012 GMC Acadia,2012,288,
4696,16,GMC,2012 GMC Acadia,2012,288,
4697,16,GMC,2012 GMC Acadia,2012,288,
4698,16,GMC,2012 GMC Acadia,2012,288,
4699,16,GMC,2012 GMC Acadia,2012,288,
4700,17,GMC,2012 GMC Acadia,2012,288,
4701,16,GMC,2012 GMC Acadia,2012,288,
4702,22,GMC,2012 GMC Terrain,2012,182,
4703,20,GMC,2012 GMC Terrain,2012,182,
4704,22,GMC,2012 GMC Terrain,2012,182,
4705,20,GMC,2012 GMC Terrain,2012,182,
4706,22,GMC,2012 GMC Terrain,2012,182,
4707,20,GMC,2012 GMC Terrain,2012,182,
4708,22,GMC,2012 GMC Terrain,2012,182,
4709,20,GMC,2012 GMC Terrain,2012,182,
4710,12,GMC,2012 GMC Terrain,2012,264,
4711,12,GMC,2012 GMC Terrain,2012,264,
4712,12,GMC,2012 GMC Terrain,2012,264,
4713,16,GMC,2012 GMC Terrain,2012,264,
4714,12,GMC,2012 GMC Terrain,2012,264,
4715,12,GMC,2012 GMC Terrain,2012,264,
4716,15,GMC,2012 GMC Yukon,2012,320,
4717,15,GMC,2012 GMC Yukon,2012,320,
4718,11,GMC,2012 GMC Yukon,2012,320,
4719,11,GMC,2012 GMC Yukon,2012,320,
4720,15,GMC,2012 GMC Yukon XL,2012,320,
4721,15,GMC,2012 GMC Yukon XL,2012,320,
4722,15,GMC,2012 GMC Yukon XL,2012,320,
4723,15,GMC,2012 GMC Yukon XL,2012,320,
4724,10,GMC,2012 GMC Yukon XL,2012,352,
4725,10,GMC,2012 GMC Yukon XL,2012,352,
4726,10,GMC,2012 GMC Yukon XL,2012,352,
4727,28,Honda,2012 Honda Civic Sedan,2012,140,
4728,28,Honda,2012 Honda Civic Sedan,2012,140,
4729,22,Honda,2012 Honda Civic Sedan,2012,201,
4730,13,Grand Cherokee,2012 Jeep Grand Cherokee,2012,360,
4731,29,Honda,2012 Honda Civic Sedan,2012,140,
4732,13,Grand Cherokee,2012 Jeep Grand Cherokee,2012,360,
4733,20,GMC,2012 GMC Yukon Hybrid,2012,332,
4734,20,GMC,2012 GMC Yukon Hybrid,2012,332,
4735,12,Grand Cherokee,2012 Jeep Grand Cherokee,2012,290,
4736,17,Grand Cherokee,2012 Jeep Grand Cherokee,2012,290,
4737,13,Grand Cherokee,2012 Jeep Grand Cherokee,2012,360,
4738,21,Volvo,2012 Volvo C30,2012,227,
4739,21,Volvo,2012 Volvo C30,2012,227,
4740,18,Volvo,2012 Volvo C70,2012,227,
4741,10,GMC,2012 GMC Savana,2012,310,
4742,13,GMC,2012 GMC Savana,2012,310,
4743,13,GMC,2012 GMC Savana,2012,310,
4744,13,GMC,2012 GMC Savana,2012,310,
4745,11,GMC,2012 GMC Savana,2012,280,
4746,11,GMC,2012 GMC Savana,2012,324,
4747,8,GMC,2012 GMC Savana,2012,280,
4748,8,GMC,2012 GMC Savana,2012,324,
4749,8,GMC,2012 GMC Savana,2012,280,
4750,8,GMC,2012 GMC Savana,2012,324,
4751,8,GMC,2012 GMC Savana,2012,280,
4752,8,GMC,2012 GMC Savana,2012,324,
4753,28,Honda,2012 Honda Civic Coupe,2012,140,
4754,28,Honda,2012 Honda Civic Coupe,2012,140,
4755,28,Honda,2012 Honda Civic Coupe,2012,140,
4756,28,Honda,2012 Honda Civic Coupe,2012,140,
4757,28,Honda,2012 Honda Civic Coupe,2012,140,
4758,28,Honda,2012 Honda Civic Coupe,2012,140,
4759,28,Honda,2012 Honda Civic Coupe,2012,140,
4760,22,Honda,2012 Honda Civic Coupe,2012,201,
4761,23,Volkswagen,2012 Volkswagen Golf 2-Door,2012,170,
4762,24,Volkswagen,2012 Volkswagen Golf 2-Door,2012,170,
4763,30,Volkswagen,2012 Volkswagen Golf 2-Door,2012,140,
4764,24,Volkswagen,2012 Volkswagen Golf 4-Door,2012,170,
4765,30,Volkswagen,2012 Volkswagen Golf 4-Door,2012,140,
4766,19,Volkswagen,2012 Volkswagen Golf R 2-Door,2012,256,
4767,23,Jeep,2012 Jeep Compass,2012,172,
4768,18,Cadillac,2012 Cadillac CTS Coupe,2012,318,
4769,18,Cadillac,2012 Cadillac CTS Coupe,2012,318,
4770,18,Cadillac,2012 Cadillac CTS Coupe,2012,318,
4771,18,Cadillac,2012 Cadillac CTS Coupe,2012,318,
4772,18,Cadillac,2012 Cadillac CTS Coupe,2012,318,
4773,18,Cadillac,2012 Cadillac CTS Coupe,2012,318,
4774,16,Jaguar,2012 Jaguar XF,2012,385,
4775,16,Jaguar,2012 Jaguar XF,2012,385,
4776,15,Jaguar,2012 Jaguar XF,2012,470,
4777,15,Jaguar,2012 Jaguar XF,2012,470,
4778,16,Jaguar,2012 Jaguar XJ,2012,385,
4779,15,Jaguar,2012 Jaguar XJ,2012,385,
4780,15,Jaguar,2012 Jaguar XJ,2012,470,
4781,15,Jaguar,2012 Jaguar XJ,2012,470,
4782,15,Jaguar,2012 Jaguar XJ,2012,510,
4783,15,Jaguar,2012 Jaguar XJ,2012,510,
4784,16,Cadillac,2012 Cadillac CTS Sport Sedan,2012,270,
4785,18,Cadillac,2012 Cadillac CTS Sport Sedan,2012,270,
4786,18,Cadillac,2012 Cadillac CTS Sport Sedan,2012,270,
4787,16,Cadillac,2012 Cadillac CTS Sport Sedan,2012,270,
4788,18,Cadillac,2012 Cadillac CTS Sport Sedan,2012,270,
4789,18,Cadillac,2012 Cadillac CTS Sport Sedan,2012,318,
4790,18,Cadillac,2012 Cadillac CTS Sport Sedan,2012,318,
4791,18,Cadillac,2012 Cadillac CTS Sport Sedan,2012,318,
4792,18,Cadillac,2012 Cadillac CTS Sport Sedan,2012,318,
4793,18,Cadillac,2012 Cadillac CTS Sport Sedan,2012,270,
4794,13,Grand Cherokee,2012 Jeep Grand Cherokee,2012,360,
4795,15,Jaguar,2012 Jaguar XK Coup,2012,550,
4796,16,Jaguar,2012 Jaguar XK Coup,2012,385,
4797,15,Jaguar,2012 Jaguar XK Coup,2012,510,
4798,16,Jaguar,2012 Jaguar XK Convertible,2012,385,
4799,15,Jaguar,2012 Jaguar XK Convertible,2012,510,
4800,15,Jeep,2012 Jeep Liberty,2012,210,
4801,15,Jeep,2012 Jeep Liberty,2012,210,
4802,16,Jeep,2012 Jeep Liberty,2012,210,
4803,15,Jeep,2012 Jeep Liberty,2012,210,
4804,15,Jeep,2012 Jeep Liberty,2012,210,
4805,16,Jeep,2012 Jeep Liberty,2012,210,
4806,16,Jeep,2012 Jeep Liberty,2012,210,
4807,18,Cadillac,2012 Cadillac CTS Sport Wagon,2012,270,
4808,18,Cadillac,2012 Cadillac CTS Sport Wagon,2012,270,
4809,18,Cadillac,2012 Cadillac CTS Sport Wagon,2012,270,
4810,18,Cadillac,2012 Cadillac CTS Sport Wagon,2012,270,
4811,18,Cadillac,2012 Cadillac CTS Sport Wagon,2012,318,
4812,18,Cadillac,2012 Cadillac CTS Sport Wagon,2012,318,
4813,18,Cadillac,2012 Cadillac CTS Sport Wagon,2012,318,
4814,18,Cadillac,2012 Cadillac CTS Sport Wagon,2012,318,
4815,18,Honda,2012 Honda Accord Crosstour Hatchback,2012,271,
4816,14,Cadillac,2012 Cadillac CTS-V Coupe,2012,556,
4817,12,Cadillac,2012 Cadillac CTS-V Coupe,2012,556,
4818,16,Volvo,2012 Volvo XC90,2012,240,
4819,16,Volvo,2012 Volvo XC90,2012,240,
4820,18,Honda,2012 Honda Accord Crosstour Hatchback,2012,271,
4821,18,Volvo,2012 Volvo XC70,2012,240,
4822,14,Cadillac,2012 Cadillac CTS-V Sedan,2012,556,
4823,12,Cadillac,2012 Cadillac CTS-V Sedan,2012,556,
4824,18,Volvo,2012 Volvo XC60,2012,240,
4825,18,Honda,2012 Honda Accord Crosstour Hatchback,2012,271,
4826,19,Volkswagen,2012 Volkswagen Golf R 4-Door,2012,256,
4827,17,Volkswagen,2012 Volkswagen Routan,2012,283,
4828,12,Volkswagen,2012 Volkswagen Routan,2012,283,
4829,17,Volkswagen,2012 Volkswagen Routan,2012,283,
4830,17,Volkswagen,2012 Volkswagen Routan,2012,283,
4831,21,Volkswagen,2012 Volkswagen GTI 2-Door,2012,200,
4832,21,Volkswagen,2012 Volkswagen GTI 2-Door,2012,200,
4833,14,Grand Cherokee,2012 Jeep Grand Cherokee,2012,360,
4834,14,Grand Cherokee,2012 Jeep Grand Cherokee,2012,360,
4835,14,Grand Cherokee,2012 Jeep Grand Cherokee,2012,360,
4836,14,Grand Cherokee,2012 Jeep Grand Cherokee,2012,360,
4837,21,Volvo,2012 Volvo C30,2012,227,
4838,21,Volvo,2012 Volvo C30,2012,227,
4839,21,Volvo,2012 Volvo C30,2012,227,
4840,21,Volvo,2012 Volvo C30,2012,227,
4841,21,Volvo,2012 Volvo C30,2012,227,
4842,21,Volvo,2012 Volvo C30,2012,227,
4843,21,Volvo,2012 Volvo C30,2012,227,
4844,21,Volvo,2012 Volvo C30,2012,227,
4845,18,Volvo,2012 Volvo C70,2012,227,
4846,18,Volvo,2012 Volvo C70,2012,227,
4847,19,Volvo,2012 Volvo XC60,2012,240,
4848,19,Volvo,2012 Volvo XC60,2012,240,
4849,19,Volvo,2012 Volvo XC60,2012,240,
4850,17,Volvo,2012 Volvo XC60,2012,300,
4851,17,Volvo,2012 Volvo XC60,2012,300,
4852,17,Volvo,2012 Volvo XC60,2012,325,
4853,17,Volvo,2012 Volvo XC60,2012,325,
4854,21,Volkswagen,2012 Volkswagen GTI 4-Door,2012,200,
4855,21,Volkswagen,2012 Volkswagen GTI 4-Door,2012,200,
4856,22,Jeep,2012 Jeep Patriot,2012,172,
4857,23,Jeep,2012 Jeep Patriot,2012,172,
4858,23,Jeep,2012 Jeep Patriot,2012,158,
4859,23,Jeep,2012 Jeep Patriot,2012,172,
4860,23,Jeep,2012 Jeep Patriot,2012,158,
4861,22,Volkswagen,2012 Volkswagen Beetle,2012,170,
4862,22,Volkswagen,2012 Volkswagen Beetle,2012,170,
4863,21,Volkswagen,2012 Volkswagen Beetle,2012,200,
4864,14,Cadillac,2012 Cadillac CTS-V Wagon,2012,556,
4865,12,Cadillac,2012 Cadillac CTS-V Wagon,2012,556,
4866,17,Jeep,2012 Jeep Wrangler,2012,285,
4867,17,Jeep,2012 Jeep Wrangler,2012,285,
4868,17,Jeep,2012 Jeep Wrangler,2012,285,
4869,17,Jeep,2012 Jeep Wrangler,2012,285,
4870,17,Jeep,2012 Jeep Wrangler,2012,285,
4871,17,Jeep,2012 Jeep Wrangler,2012,285,
4872,17,Jeep,2012 Jeep Wrangler,2012,285,
4873,17,Jeep,2012 Jeep Wrangler,2012,285,
4874,17,Jeep,2012 Jeep Wrangler,2012,285,
4875,17,Jeep,2012 Jeep Wrangler,2012,285,
4876,12,Cadillac,2012 Cadillac SRX Crossover,2012,308,
4877,17,Cadillac,2012 Cadillac SRX Crossover,2012,308,
4878,12,Cadillac,2012 Cadillac SRX Crossover,2012,308,
4879,17,Cadillac,2012 Cadillac SRX Crossover,2012,308,
4880,16,Cadillac,2012 Cadillac SRX Crossover,2012,308,
4881,12,Cadillac,2012 Cadillac SRX Crossover,2012,308,
4882,16,Cadillac,2012 Cadillac SRX Crossover,2012,308,
4883,15,GMC,2012 GMC Savana,2012,195,
4884,13,GMC,2012 GMC Savana,2012,310,
4885,13,GMC,2012 GMC Savana,2012,310,
4886,17,Jeep,2012 Jeep Wrangler,2012,285,
4887,17,Jeep,2012 Jeep Wrangler,2012,285,
4888,19,Volvo,2012 Volvo XC70,2012,240,
4889,17,Volvo,2012 Volvo XC70,2012,300,
4890,19,Volvo,2012 Volvo XC70,2012,240,
4891,19,Volvo,2012 Volvo XC70,2012,240,
4892,17,Volvo,2012 Volvo XC70,2012,300,
4893,18,BMW Motorrad,2012 BMW 3 Series Coup,2012,230,
4894,18,BMW Motorrad,2012 BMW 3 Series Coup,2012,230,
4895,17,BMW Motorrad,2012 BMW 3 Series Coup,2012,230,
4896,17,BMW Motorrad,2012 BMW 3 Series Coup,2012,230,
4897,19,BMW,2012 BMW 3 Series Coup,2012,300,
4898,18,BMW,2012 BMW 3 Series Coup,2012,300,
4899,18,BMW,2012 BMW 3 Series Coup,2012,320,
4900,17,BMW,2012 BMW 3 Series Coup,2012,320,
4901,19,BMW,2012 BMW 3 Series Coup,2012,300,
4902,18,BMW,2012 BMW 3 Series Coup,2012,300,
4903,14,BMW,2012 BMW 3 Series Coup,2012,414,
4904,14,BMW,2012 BMW 3 Series Coup,2012,414,
4905,16,Volvo,2012 Volvo XC90,2012,240,
4906,16,Volvo,2012 Volvo XC90,2012,240,
4907,16,Volvo,2012 Volvo XC90,2012,240,
4908,16,Volvo,2012 Volvo XC90,2012,240,
4909,18,Volvo,2012 Volvo XC60,2012,240,
4910,18,Volvo,2012 Volvo XC60,2012,240,
4911,18,Volvo,2012 Volvo XC60,2012,240,
4912,18,Volvo,2012 Volvo XC70,2012,240,
4913,18,Volvo,2012 Volvo XC70,2012,240,
4914,18,Volvo,2012 Volvo XC70,2012,240,
4915,12,Land Rover,2012 Land Rover LR4,2012,375,
4916,12,Land Rover,2012 Land Rover LR4,2012,375,
4917,12,Land Rover,2012 Land Rover LR4,2012,375,
4918,14,Cadillac,2012 Cadillac Escalade,2012,403,
4919,10,Cadillac,2012 Cadillac Escalade,2012,403,
4920,10,Cadillac,2012 Cadillac Escalade,2012,403,
4921,10,Cadillac,2012 Cadillac Escalade,2012,403,
4922,14,Cadillac,2012 Cadillac Escalade,2012,403,
4923,13,Cadillac,2012 Cadillac Escalade,2012,403,
4924,14,Cadillac,2012 Cadillac Escalade,2012,403,
4925,13,Cadillac,2012 Cadillac Escalade,2012,403,
4926,20,Cadillac,2012 Cadillac Escalade Hybrid,2012,332,
4927,20,Cadillac,2012 Cadillac Escalade Hybrid,2012,332,
4928,20,Cadillac,2012 Cadillac Escalade Hybrid,2012,332,
4929,20,Cadillac,2012 Cadillac Escalade Hybrid,2012,332,
4930,14,Cadillac,2012 Cadillac Escalade ESV,2012,403,
4931,13,Cadillac,2012 Cadillac Escalade ESV,2012,403,
4932,14,Cadillac,2012 Cadillac Escalade ESV,2012,403,
4933,13,Cadillac,2012 Cadillac Escalade ESV,2012,403,
4934,10,Cadillac,2012 Cadillac Escalade ESV,2012,403,
4935,9,Cadillac,2012 Cadillac Escalade ESV,2012,403,
4936,14,Cadillac,2012 Cadillac Escalade ESV,2012,403,
4937,9,Cadillac,2012 Cadillac Escalade ESV,2012,403,
4938,12,Land Rover,2012 Land Rover Range Rover,2012,375,
4939,12,Land Rover,2012 Land Rover Range Rover,2012,510,
4940,12,Land Rover,2012 Land Rover Range Rover,2012,510,
4941,12,Land Rover,2012 Land Rover Range Rover,2012,375,
4942,17,BMW Motorrad,2012 BMW 3 Series Convertible,2012,230,
4943,18,BMW Motorrad,2012 BMW 3 Series Convertible,2012,230,
4944,19,BMW,2012 BMW 3 Series Convertible,2012,300,
